Matriz N =  16
Con  1  hilos
0.000056
0.000052
0.000051
0.000052
0.000051
0.000051
0.000052
0.000052
0.000052
0.000050
Con  2  hilos
0.000074
0.000073
0.000072
0.000074
0.000073
0.000072
0.000074
0.000071
0.000077
0.000071
Con  4  hilos
0.000078
0.000092
0.000086
0.000096
0.000078
0.000078
0.000179
0.000080
0.000080
0.000081
Con  8  hilos
0.000092
0.000097
0.000099
0.000098
0.000095
0.000099
0.000099
0.000100
0.005126
0.003027
Con  16  hilos
0.000389
0.000175
0.000165
0.000163
0.000156
0.000164
0.000157
0.000158
0.000157
0.000149
Matriz N =  32
Con  1  hilos
0.000195
0.000194
0.000211
0.000205
0.000177
0.000201
0.000194
0.000194
0.000202
0.000189
Con  2  hilos
0.000138
0.000136
0.000137
0.000137
0.000135
0.000136
0.000145
0.000146
0.000147
0.000144
Con  4  hilos
0.000126
0.000130
0.000124
0.000125
0.000126
0.000127
0.000124
0.000123
0.000125
0.000125
Con  8  hilos
0.000133
0.003793
0.002992
0.003468
0.000137
0.000152
0.000131
0.000131
0.000132
0.000131
Con  16  hilos
0.000232
0.000263
0.000262
0.000256
0.000273
0.000495
0.000287
0.000280
0.000455
0.000276
Matriz N =  64
Con  1  hilos
0.001229
0.001131
0.001150
0.001127
0.001101
0.001128
0.001103
0.001127
0.001141
0.001119
Con  2  hilos
0.000666
0.000616
0.000616
0.000624
0.000616
0.000617
0.000617
0.000686
0.000686
0.000660
Con  4  hilos
0.000414
0.000419
0.000436
0.000431
0.000411
0.000408
0.000437
0.000432
0.000433
0.000517
Con  8  hilos
0.000438
0.000435
0.000436
0.000421
0.000524
0.000424
0.000426
0.000431
0.000435
0.000429
Con  16  hilos
0.000802
0.001022
0.001040
0.001016
0.001035
0.001011
0.001029
0.001001
0.001029
0.001002
Matriz N =  128
Con  1  hilos
0.009097
0.008770
0.008786
0.008778
0.008803
0.008807
0.008808
0.008797
0.008805
0.008776
Con  2  hilos
0.004593
0.004666
0.004690
0.004658
0.004611
0.004665
0.004646
0.004620
0.004696
0.004643
Con  4  hilos
0.002668
0.002608
0.002743
0.002606
0.002604
0.002608
0.002610
0.002632
0.002616
0.002604
Con  8  hilos
0.002604
0.002531
0.002444
0.002574
0.002458
0.002469
0.002451
0.002464
0.002486
0.002436
Con  16  hilos
0.003145
0.004003
0.003253
0.003594
0.003123
0.005514
0.003687
0.004303
0.003239
0.004323
Matriz N =  256
Con  1  hilos
0.084371
0.083791
0.085761
0.082675
0.082496
0.082265
0.085377
0.080397
0.081825
0.083570
Con  2  hilos
0.044582
0.041912
0.042355
0.042236
0.042672
0.043179
0.043152
0.042517
0.043835
0.044258
Con  4  hilos
0.022409
0.023025
0.022884
0.023402
0.023103
0.023679
0.022920
0.023072
0.023943
0.023045
Con  8  hilos
0.021662
0.021597
0.021965
0.022023
0.021639
0.022946
0.022131
0.024154
0.022025
0.021033
Con  16  hilos
0.022805
0.027673
0.022332
0.022099
0.024790
0.024964
0.024588
0.026952
0.023175
0.024489
Matriz N =  512
Con  1  hilos
0.802024
0.794258
0.793638
0.877400
0.797405
0.793085
0.795309
0.791312
0.796770
0.791955
Con  2  hilos
0.399826
0.397790
0.398661
0.399644
0.399306
0.397505
0.400312
0.398435
0.398325
0.399987
Con  4  hilos
0.325325
0.212739
0.212959
0.212646
0.217151
0.212821
0.237635
0.214971
0.212751
0.212759
Con  8  hilos
0.216907
0.212567
0.213383
0.212001
0.213229
0.220859
0.211625
0.212296
0.212240
0.211587
Con  16  hilos
0.217178
0.219779
0.224752
0.218114
0.216980
0.237516
0.231904
0.219045
0.218973
0.225606
Matriz N =  1024
Con  1  hilos
6.237589
6.248957
6.210185
6.219116
6.210064
6.217764
6.351821
6.396799
6.256475
6.330514
Con  2  hilos
3.248183
3.166786
3.131999
3.132134
3.462562
3.506744
3.558252
3.935240
3.259375
3.557068
Con  4  hilos
1.765549
1.739575
1.658258
1.655032
1.655905
1.657574
1.655758
1.692716
1.706269
1.661742
Con  8  hilos
1.666517
1.666391
1.667103
1.669915
1.666200
1.662691
1.662371
1.665628
1.668617
1.790220
Con  16  hilos
1.664892
1.668613
1.675244
1.674309
1.685572
1.716967
1.671088
1.693743
1.667629
1.677709
